0.8639842874580246, 0.2912497475663611
0.8867167185235357, 0.2951778115745962
0.9403166456081908, 0.28464090086193805
0.9890698468241614, 0.29356838404941094
1.0779693791294123, 0.2839235425419934
1.1528148361281236, 0.2987433004558997
1.2701656500814043, 0.2844549667323739
1.3801677410361484, 0.2983810827571294
1.5775753145814606, 0.28400167633807705
1.7068713776889768, 0.2989095045509541
2.0037512085539704, 0.28693859205472944
2.312419020182181, 0.30219955929107706
2.5293993598461624, 0.29228400169420954
2.580783232330092, 0.29406856901848444
2.7658666828700764, 0.28576086626289204
3.2089060374977882, 0.299322405563012
3.31841487758979, 0.30708781831211707
3.4459452455799537, 0.2999421145092601
4.636073794618204, 0.2846476919970048
5.081243421087904, 0.2848163266035568
